Timestamp,B001 B1 V Power,B040A B40A V Power,B007 B7 V Power,B92 B92 V Power,B142 B142 V Power,B026 B26 V Power,B138 B138 V Power,B126 B126 V Power,B001A B1A V Power,B005 B5 V Power,B075G B75G V Power,B110 B110 V Power,B001B B1B V Power,B072 B72 V Power,Test Building Test Building V Power,B053 B53 V Power,B090 B90 V Power,B131 B131 V Power,B049C B49C V Power,B069 B69 V Power,B068 B68 V Power,B099 B99 V Power,B020 B20 V Power,B088 B88 V Power,B095 B95 V Power,B073 B73 V Power,B064 B64 V Power,B133 B133 V Power,B127 B127 V Power,B075TB B75T2 V Power,B088TH B88TH V Power,B046J B46J V Power,B046F B46F V Power,B013 B13 V Power,B064A B64A V Power,B018 B18 V Power,B018 B18 V Power,B067B B67B V Power,B026C B26C V Power,B047 B47 V Power,B078 B78 V Power,B030 B30 V Power,B052 B52 V Power,B120 B120 V Power,B128 B128 V Power,B050T B50T1T2 V Power,B075TA B75T1 V Power,B075 B75 V Power,B077 B77 V Power,B044 B44 V Power,B029 B29 V Power,B106 B106 V Power,B143 B143 V Power,B003L B3L V Power,B130 B130 V Power,B118 B118 V Power,B046H B46H V Power,B122 B122 V Power,B141 B141 V Power,B012 B12 V Power,B035A B35A V Power,B065 B65 V Power,B048 B48 V Power,B014 B14 V Power,B040 B40 V Power,B077A B77A V Power,B019A B19A V Power,B108 B108 V Power,B038  B38B39 V Power,B089 B89 V Power,B075E B75E V Power,B067C B67C V Power,B066 B66 V Power,B124 B124 V Power,B049A B49A V Power,B013T B13T1 V Power,B016 B16 V Power,B046C B46C V Power,B1A B1A V Power,B071T B71T V Power,B009 B9 V Power,B037 B37 V Power,B042 B42 V Power,B046N B46N V Power,B117 B117 V Power,B100 B100 V Power,B026A B26A V Power,B035 B35 V Power,B024 B24 V Power,B046S B46S V Power,B046 B46 V Power,B064B B64B V Power,B079A B79A V Power,B067A B67A V Power,B080 B80 V Power,B081 B81 V Power,B093 B93 V Power,B115 B115 V Power,B076 B76 V Power,B075A B75A V Power,B063 B63 V Power,B132A B132A V Power,B013B B13B V Power,B113 B113 V Power,B082 B82 V Power,B061 B61 V Power,B010 B10 V Power,B017 B17 V Power,B116 B116 V Power,B025A B25A V Power,B105D B105D V Power,B046R B46R V Power,B032 B32 V Power,B027 B27 V Power,B132 B132 V Power,B042A B42A V Power,B054 B54 V Power,B050 B50 V Power,B056 B56 V Power,B188 B188 V Power,B135 B135 V Power,B006 B6 V Power,B045A B45A V Power,B067 B67 V Power,B137 B137 V Power,B071 B71 V Power,B059 B59 V Power,B022 B22 V Power,B008 B8 V Power,B043 B43 V Power,B049 B49 V Power,B028 B28 V Power,B046Q B46Q V Power,B002 B2 V Power,B056A B56A V Power,Acton Campus_Metering V V Power,Acton Campus_Metering V Power,B015 B15 V Power,B019 B19 V Power,Test Test V Power,B070 B70 V Power,B075F B75F V Power,B010T B10T1 V Power,B058 B58 V Power,B031 B31 V Power,B045 B45 V Power,B063T B63T1 V Power,B109 B109 V Power,B062 B62 V Power,B136 B136 V Power,B101 B101 V Power,B134 B134 V Power,B075D B75D V Power,B051 B51 V Power,B003H B3H V Power
2016-02-25T19:25:00+11:00 Sydney,215kW,35kW,31kW,"","",173kW,152kW,18kW,11kW,0kW,0kW,45kW,1kW,1kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,148kW,0kW,159kW,30kW,0kW,59kW,8kW,0kW,0kW,28kW,0kW,100kW,1kW,21kW,21kW,0kW,119kW,0kW,29kW,60kW,167kW,53kW,5kW,57kW,0kW,0kW,2kW,95kW,4kW,25kW,1833.2151947021484kW,0kW,84kW,0kW,0kW,114kW,10kW,0kW,0kW,1kW,41kW,51kW,78kW,2kW,14kW,84kW,86kW,0.030913367867469788kW,0kW,1kW,0kW,44kW,0kW,"",20kW,0kW,"",0kW,96kW,7kW,0kW,14kW,428kW,"",40kW,114kW,74kW,7kW,565kW,11kW,"",1kW,5kW,0kW,6kW,62kW,7kW,0kW,4kW,163kW,0kW,60kW,0kW,465kW,58kW,54kW,65kW,86kW,0kW,3kW,0kW,23kW,165kW,7kW,"",0kW,"","",356.9940986633301kW,2kW,1kW,0kW,330kW,5kW,29kW,39kW,12kW,73kW,167kW,0kW,17kW,20kW,4kW,10918.240206733346kW,12111.432067871094kW,140kW,52kW,"",1kW,0kW,6kW,826kW,7kW,"",0kW,14kW,12kW,99kW,2kW,392kW,0kW,91kW,0kW
2016-02-25T19:30:00+11:00 Sydney,221kW,35kW,31kW,"","",173kW,152kW,18kW,11kW,0kW,0kW,45kW,1kW,1kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,148kW,0kW,156kW,30kW,0kW,59kW,8kW,0kW,0kW,28kW,0kW,100kW,1kW,21kW,21kW,0kW,119kW,0kW,29kW,58kW,167kW,53kW,5kW,52kW,0kW,0kW,2kW,91kW,4kW,25kW,1827.9714050292969kW,0kW,84kW,0kW,0kW,114kW,10kW,0kW,0kW,1kW,42kW,51kW,75kW,2kW,14kW,90kW,86kW,0.030723175033926964kW,0kW,1kW,0kW,44kW,0kW,"",20kW,0kW,"",0kW,96kW,7kW,0kW,14kW,425kW,"",40kW,114kW,74kW,7kW,575kW,9kW,"",1kW,5kW,0kW,6kW,62kW,7kW,0kW,4kW,155kW,0kW,53kW,0kW,464kW,58kW,44kW,65kW,86kW,0kW,2kW,0kW,23kW,165kW,6kW,"",0kW,"","",355.41429328918457kW,2kW,1kW,0kW,330kW,5kW,23kW,39kW,12kW,72kW,167kW,0kW,17kW,20kW,4kW,10867.416421493515kW,12160.957092285156kW,140kW,52kW,"",1kW,0kW,6kW,798kW,7kW,"",0kW,14kW,12kW,99kW,2kW,398kW,0kW,92kW,0kW
2016-02-25T19:35:00+11:00 Sydney,221kW,35kW,31kW,"","",173kW,152kW,18kW,11kW,0kW,0kW,44kW,1kW,1kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,146kW,0kW,156kW,30kW,0kW,59kW,8kW,0kW,0kW,28kW,0kW,100kW,1kW,21kW,21kW,0kW,119kW,0kW,29kW,58kW,167kW,53kW,5kW,52kW,0kW,0kW,2kW,91kW,4kW,25kW,1827.9714050292969kW,0kW,84kW,0kW,0kW,114kW,10kW,0kW,0kW,1kW,42kW,51kW,75kW,2kW,14kW,90kW,86kW,0.030723175033926964kW,0kW,1kW,0kW,44kW,0kW,"",20kW,0kW,"",0kW,127kW,7kW,0kW,14kW,425kW,"",160kW,114kW,71kW,7kW,575kW,9kW,"",1kW,5kW,0kW,6kW,62kW,7kW,0kW,4kW,155kW,0kW,53kW,0kW,464kW,58kW,44kW,65kW,75kW,0kW,2kW,0kW,23kW,153kW,6kW,"",0kW,"","",355.41429328918457kW,2kW,1kW,0kW,330kW,5kW,23kW,57kW,12kW,72kW,170kW,0kW,17kW,20kW,4kW,11117.416421493515kW,12025.96142578125kW,140kW,52kW,"",1kW,0kW,6kW,890kW,7kW,"",0kW,14kW,12kW,99kW,2kW,416kW,0kW,92kW,0kW
2016-02-25T19:40:00+11:00 Sydney,221kW,29kW,27kW,"","",143kW,145kW,11kW,6kW,0kW,0kW,44kW,1kW,6kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,146kW,0kW,156kW,29kW,0kW,45kW,4kW,0kW,0kW,15kW,0kW,71kW,1kW,20kW,20kW,0kW,116kW,17kW,27kW,58kW,149kW,43kW,5kW,52kW,0kW,0kW,2kW,91kW,4kW,20kW,1819.2792053222656kW,0kW,128kW,0kW,0kW,115kW,10kW,0kW,0kW,1kW,42kW,45kW,73kW,2kW,13kW,90kW,90kW,0.030723175033926964kW,0kW,1kW,0kW,46kW,0kW,"",20kW,0kW,"",1kW,127kW,7kW,0kW,13kW,423kW,"",160kW,115kW,66kW,6kW,567kW,10kW,"",1kW,5kW,0kW,5kW,61kW,7kW,0kW,5kW,155kW,0kW,53kW,0kW,423kW,58kW,44kW,65kW,75kW,0kW,2kW,0kW,20kW,153kW,6kW,"",0kW,"","",368.41429328918457kW,2kW,1kW,0kW,324kW,2kW,23kW,57kW,12kW,72kW,170kW,0kW,8kW,24kW,4kW,11022.724221786484kW,11812.993591308594kW,140kW,62kW,"",1kW,0kW,6kW,890kW,7kW,"",0kW,15kW,12kW,100kW,2kW,416kW,0kW,92kW,0kW
2016-02-25T19:45:00+11:00 Sydney,201kW,29kW,27kW,"","",143kW,145kW,11kW,6kW,0kW,0kW,46kW,1kW,6kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,146kW,0kW,128kW,29kW,0kW,45kW,4kW,0kW,0kW,15kW,0kW,71kW,1kW,20kW,20kW,0kW,116kW,17kW,27kW,59kW,149kW,43kW,5kW,52kW,0kW,0kW,2kW,98kW,4kW,20kW,1819.2792053222656kW,0kW,128kW,0kW,0kW,115kW,10kW,0kW,0kW,1kW,39kW,45kW,77kW,2kW,13kW,87kW,90kW,0.02863801084458828kW,0kW,1kW,0kW,46kW,0kW,"",20kW,0kW,"",1kW,127kW,8kW,0kW,13kW,425kW,"",160kW,115kW,66kW,6kW,565kW,10kW,"",1kW,5kW,0kW,5kW,61kW,7kW,0kW,5kW,152kW,0kW,53kW,0kW,441kW,52kW,44kW,67kW,75kW,0kW,2kW,0kW,20kW,148kW,8kW,"",0kW,"","",385.69469833374023kW,2kW,1kW,0kW,324kW,2kW,23kW,57kW,12kW,77kW,170kW,0kW,8kW,24kW,4kW,10982.00254166685kW,11649.493774414062kW,140kW,62kW,"",1kW,0kW,6kW,893kW,7kW,"",0kW,15kW,12kW,100kW,2kW,397kW,0kW,86kW,0kW
2016-02-25T19:50:00+11:00 Sydney,201kW,24kW,27kW,"","",132kW,145kW,11kW,11kW,0kW,0kW,46kW,1kW,6kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,153kW,0kW,128kW,29kW,0kW,45kW,4kW,0kW,0kW,15kW,0kW,39kW,1kW,23kW,23kW,0kW,109kW,17kW,27kW,59kW,149kW,43kW,5kW,52kW,0kW,0kW,2kW,98kW,4kW,20kW,1819.2792053222656kW,0kW,128kW,0kW,0kW,115kW,10kW,0kW,0kW,1kW,39kW,47kW,77kW,2kW,13kW,86kW,84kW,0.02863801084458828kW,0kW,1kW,0kW,46kW,0kW,"",22kW,0kW,"",1kW,125kW,8kW,0kW,13kW,425kW,"",87kW,117kW,72kW,6kW,565kW,10kW,"",1kW,5kW,0kW,5kW,62kW,7kW,0kW,5kW,152kW,0kW,53kW,0kW,431kW,52kW,44kW,67kW,72kW,0kW,2kW,0kW,20kW,148kW,8kW,"",0kW,"","",385.69469833374023kW,3kW,1kW,0kW,324kW,2kW,23kW,35kW,11kW,77kW,175kW,0kW,8kW,19kW,4kW,10693.00254166685kW,11826.944519042969kW,139kW,57kW,"",1kW,0kW,5kW,773kW,7kW,"",0kW,15kW,11kW,100kW,2kW,397kW,0kW,86kW,0kW
2016-02-25T19:55:00+11:00 Sydney,201kW,24kW,27kW,"","",132kW,148kW,18kW,11kW,0kW,0kW,46kW,1kW,6kW,"",4kW,0kW,"",1kW,2kW,1kW,14kW,153kW,0kW,130kW,26kW,0kW,62kW,4kW,0kW,0kW,6kW,0kW,39kW,1kW,23kW,23kW,1kW,109kW,17kW,27kW,59kW,145kW,52kW,1kW,52kW,0kW,0kW,2kW,98kW,4kW,26kW,1833.0142974853516kW,0kW,130kW,0kW,0kW,44kW,10kW,0kW,0kW,1kW,39kW,47kW,71kW,3kW,13kW,86kW,84kW,0.03208106383681297kW,0kW,1kW,0kW,38kW,0kW,"",22kW,0kW,"",1kW,125kW,8kW,0kW,30kW,407kW,"",87kW,117kW,72kW,6kW,606kW,14kW,"",1kW,5kW,0kW,5kW,62kW,7kW,0kW,4kW,146kW,0kW,53kW,0kW,411kW,52kW,41kW,67kW,72kW,0kW,1kW,0kW,20kW,148kW,8kW,"",0kW,"","",390.27799797058105kW,3kW,1kW,0kW,357kW,4kW,23kW,35kW,11kW,73kW,175kW,0kW,58kW,19kW,4kW,10724.32437651977kW,11747.991516113281kW,139kW,57kW,"",1kW,0kW,5kW,773kW,7kW,"",0kW,16kW,11kW,100kW,2kW,408kW,0kW,97kW,0kW
2016-02-25T20:00:00+11:00 Sydney,229kW,24kW,27kW,"","",132kW,148kW,18kW,11kW,0kW,0kW,24kW,1kW,6kW,"",4kW,0kW,"",1kW,2kW,1kW,13kW,153kW,0kW,130kW,26kW,0kW,62kW,4kW,0kW,0kW,6kW,0kW,39kW,1kW,23kW,23kW,1kW,109kW,17kW,27kW,62kW,145kW,52kW,1kW,47kW,0kW,0kW,2kW,83kW,4kW,26kW,1833.0142974853516kW,0kW,130kW,0kW,0kW,44kW,10kW,0kW,0kW,1kW,39kW,47kW,71kW,3kW,13kW,97kW,84kW,0.03208106383681297kW,0kW,1kW,0kW,38kW,0kW,"",22kW,0kW,"",1kW,124kW,7kW,0kW,30kW,407kW,"",87kW,117kW,72kW,6kW,612kW,14kW,"",1kW,5kW,0kW,5kW,62kW,7kW,0kW,4kW,146kW,0kW,59kW,0kW,416kW,40kW,41kW,66kW,72kW,0kW,1kW,0kW,20kW,119kW,6kW,"",0kW,"","",373.9687023162842kW,3kW,1kW,0kW,357kW,4kW,26kW,35kW,11kW,73kW,175kW,0kW,58kW,19kW,4kW,10774.015080865473kW,11637.936584472656kW,139kW,57kW,"",1kW,0kW,6kW,862kW,7kW,"",0kW,16kW,12kW,100kW,2kW,411kW,0kW,97kW,0kW
2016-02-25T20:05:00+11:00 Sydney,229kW,24kW,30kW,"","",131kW,148kW,18kW,10kW,0kW,0kW,24kW,1kW,5kW,"",4kW,0kW,"",3kW,2kW,1kW,13kW,157kW,0kW,130kW,29kW,0kW,62kW,4kW,0kW,0kW,6kW,0kW,31kW,1kW,20kW,20kW,1kW,109kW,17kW,25kW,62kW,152kW,47kW,1kW,47kW,0kW,0kW,2kW,83kW,4kW,30kW,1833.0142974853516kW,0kW,130kW,0kW,0kW,43kW,10kW,0kW,0kW,1kW,39kW,59kW,70kW,3kW,14kW,94kW,85kW,0.03208106383681297kW,0kW,1kW,0kW,41kW,0kW,"",23kW,0kW,"",1kW,124kW,7kW,0kW,22kW,368kW,"",63kW,118kW,56kW,6kW,572kW,14kW,"",1kW,5kW,4kW,5kW,61kW,7kW,0kW,4kW,146kW,0kW,59kW,0kW,453kW,40kW,41kW,66kW,34kW,0kW,1kW,0kW,20kW,119kW,6kW,"",0kW,"","",373.9687023162842kW,3kW,1kW,0kW,357kW,4kW,26kW,33kW,11kW,73kW,167kW,0kW,39kW,20kW,4kW,10636.015080865473kW,11384.231201171875kW,139kW,50kW,"",1kW,0kW,6kW,862kW,7kW,"",0kW,18kW,12kW,100kW,2kW,411kW,0kW,97kW,0kW
2016-02-25T20:10:00+11:00 Sydney,221kW,24kW,30kW,"","",131kW,147kW,16kW,10kW,0kW,0kW,24kW,1kW,5kW,"",4kW,0kW,"",3kW,2kW,1kW,26kW,157kW,0kW,76kW,29kW,0kW,48kW,8kW,0kW,0kW,6kW,0kW,31kW,1kW,20kW,20kW,1kW,109kW,17kW,25kW,59kW,152kW,47kW,4kW,52kW,0kW,0kW,2kW,89kW,4kW,30kW,1849.7052001953125kW,0kW,75kW,0kW,0kW,43kW,9kW,0kW,0kW,2kW,39kW,59kW,69kW,3kW,14kW,94kW,85kW,0.0285849217325449kW,0kW,1kW,0kW,42kW,0kW,"",23kW,0kW,"",1kW,124kW,7kW,0kW,22kW,365kW,"",63kW,118kW,56kW,6kW,529kW,10kW,"",1kW,5kW,4kW,5kW,61kW,7kW,0kW,4kW,97kW,0kW,59kW,0kW,453kW,40kW,41kW,66kW,34kW,0kW,3kW,0kW,20kW,119kW,6kW,"",0kW,"","",365.7863025665283kW,3kW,1kW,0kW,314kW,5kW,24kW,33kW,11kW,56kW,167kW,0kW,39kW,20kW,4kW,10356.520087683573kW,11389.339111328125kW,139kW,50kW,"",1kW,0kW,6kW,862kW,7kW,"",0kW,18kW,12kW,113kW,2kW,398kW,0kW,91kW,0kW
2016-02-25T20:15:00+11:00 Sydney,224kW,24kW,30kW,"","",131kW,147kW,16kW,10kW,0kW,0kW,25kW,1kW,5kW,"",4kW,0kW,"",3kW,2kW,1kW,26kW,145kW,0kW,76kW,29kW,0kW,48kW,8kW,0kW,0kW,6kW,0kW,31kW,1kW,20kW,20kW,1kW,109kW,17kW,25kW,62kW,152kW,47kW,4kW,52kW,0kW,0kW,2kW,89kW,4kW,30kW,1849.7052001953125kW,0kW,75kW,0kW,0kW,43kW,9kW,0kW,0kW,2kW,39kW,59kW,69kW,3kW,14kW,94kW,85kW,0.0285849217325449kW,0kW,1kW,0kW,42kW,0kW,"",23kW,0kW,"",1kW,118kW,10kW,0kW,22kW,365kW,"",63kW,118kW,56kW,6kW,529kW,10kW,"",1kW,5kW,4kW,5kW,61kW,7kW,0kW,4kW,97kW,0kW,57kW,0kW,450kW,44kW,41kW,56kW,34kW,0kW,3kW,0kW,20kW,92kW,6kW,"",0kW,"","",350.7946949005127kW,3kW,1kW,0kW,314kW,5kW,24kW,33kW,11kW,56kW,160kW,0kW,39kW,20kW,4kW,10212.528480017558kW,11453.642578125kW,138kW,50kW,"",1kW,0kW,9kW,776kW,8kW,"",0kW,18kW,12kW,113kW,2kW,393kW,0kW,91kW,0kW
2016-02-25T20:20:00+11:00 Sydney,224kW,26kW,29kW,"","",134kW,144kW,16kW,7kW,0kW,0kW,25kW,1kW,5kW,"",4kW,0kW,"",1kW,2kW,1kW,26kW,145kW,0kW,76kW,33kW,0kW,48kW,4kW,0kW,0kW,13kW,0kW,30kW,1kW,19kW,19kW,1kW,107kW,18kW,30kW,62kW,147kW,49kW,1kW,52kW,0kW,0kW,2kW,89kW,4kW,35kW,1866.7052001953125kW,0kW,74kW,0kW,0kW,42kW,9kW,0kW,0kW,2kW,39kW,64kW,70kW,4kW,13kW,98kW,92kW,0.0285849217325449kW,0kW,2kW,0kW,37kW,0kW,"",19kW,0kW,"",1kW,118kW,10kW,0kW,24kW,394kW,"",63kW,115kW,60kW,6kW,499kW,10kW,"",1kW,5kW,0kW,1kW,61kW,7kW,0kW,5kW,97kW,0kW,57kW,0kW,455kW,44kW,41kW,56kW,65kW,0kW,3kW,0kW,20kW,92kW,6kW,"",0kW,"","",358.7946949005127kW,3kW,1kW,0kW,297kW,5kW,24kW,28kW,11kW,56kW,163kW,0kW,15kW,19kW,4kW,10240.528480017558kW,11467.376403808594kW,138kW,59kW,"",1kW,0kW,9kW,786kW,8kW,"",0kW,18kW,12kW,103kW,2kW,393kW,0kW,91kW,0kW
2016-02-25T20:25:00+11:00 Sydney,232kW,26kW,29kW,"","",134kW,144kW,16kW,7kW,0kW,0kW,25kW,1kW,5kW,"",4kW,0kW,"",1kW,2kW,1kW,27kW,145kW,0kW,69kW,33kW,0kW,48kW,4kW,0kW,0kW,13kW,0kW,30kW,1kW,19kW,19kW,1kW,107kW,18kW,30kW,59kW,147kW,49kW,1kW,58kW,0kW,0kW,2kW,74kW,4kW,35kW,1849.7377014160156kW,0kW,74kW,0kW,0kW,42kW,9kW,0kW,0kW,1kW,33kW,64kW,68kW,4kW,13kW,97kW,92kW,0.9132145047187805kW,0kW,2kW,0kW,37kW,0kW,"",19kW,0kW,"",1kW,118kW,10kW,0kW,24kW,368kW,"",63kW,115kW,60kW,6kW,500kW,13kW,"",1kW,5kW,0kW,1kW,61kW,7kW,0kW,5kW,103kW,0kW,56kW,0kW,430kW,43kW,41kW,56kW,65kW,0kW,3kW,0kW,20kW,92kW,6kW,"",0kW,"","",334.5413932800293kW,3kW,1kW,0kW,297kW,4kW,28kW,28kW,11kW,53kW,163kW,0kW,15kW,19kW,4kW,10099.192309200764kW,11399.259460449219kW,138kW,59kW,"",1kW,0kW,9kW,782kW,8kW,"",0kW,18kW,12kW,103kW,2kW,391kW,0kW,83kW,0kW
2016-02-25T20:30:00+11:00 Sydney,229kW,27kW,29kW,"","",134kW,144kW,16kW,7kW,0kW,0kW,31kW,1kW,5kW,"",4kW,0kW,"",1kW,2kW,1kW,27kW,140kW,0kW,69kW,33kW,0kW,48kW,4kW,0kW,0kW,13kW,0kW,30kW,1kW,19kW,19kW,1kW,107kW,18kW,30kW,60kW,147kW,49kW,1kW,58kW,0kW,0kW,2kW,74kW,8kW,35kW,1849.7377014160156kW,0kW,74kW,0kW,0kW,42kW,9kW,0kW,0kW,1kW,33kW,64kW,68kW,4kW,13kW,97kW,92kW,0.9132145047187805kW,0kW,2kW,0kW,37kW,0kW,"",19kW,0kW,"",1kW,126kW,10kW,0kW,24kW,368kW,"",62kW,115kW,63kW,6kW,500kW,13kW,"",1kW,5kW,0kW,1kW,61kW,7kW,0kW,5kW,103kW,0kW,56kW,0kW,430kW,43kW,32kW,56kW,66kW,0kW,3kW,0kW,20kW,101kW,6kW,"",0kW,"","",334.5413932800293kW,3kW,1kW,0kW,297kW,4kW,28kW,28kW,12kW,53kW,168kW,0kW,15kW,19kW,4kW,10139.192309200764kW,"",140kW,59kW,"",1kW,0kW,10kW,816kW,8kW,"",0kW,18kW,8kW,103kW,2kW,388kW,0kW,83kW,0kW
2016-02-25T20:30:01+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11318.286987304688kW,"","","","","","","","","","","","","","","","","",""
2016-02-25T20:35:00+11:00 Sydney,229kW,27kW,30kW,"","",165kW,143kW,15kW,11kW,0kW,0kW,31kW,1kW,1kW,"",4kW,0kW,"",5kW,2kW,1kW,27kW,140kW,0kW,62kW,27kW,0kW,58kW,4kW,0kW,0kW,6kW,0kW,23kW,1kW,19kW,19kW,1kW,103kW,17kW,27kW,60kW,142kW,47kW,5kW,58kW,0kW,0kW,2kW,74kW,8kW,36kW,1891.1809997558594kW,0kW,77kW,0kW,0kW,42kW,9kW,0kW,0kW,1kW,33kW,51kW,67kW,4kW,13kW,96kW,86kW,0.9132145047187805kW,0kW,1kW,0kW,38kW,0kW,"",19kW,0kW,"",1kW,126kW,10kW,0kW,23kW,367kW,"",62kW,120kW,62kW,6kW,486kW,10kW,"",1kW,5kW,0kW,1kW,62kW,7kW,0kW,4kW,100kW,0kW,56kW,0kW,394kW,43kW,32kW,56kW,66kW,0kW,3kW,0kW,19kW,101kW,6kW,"",0kW,"","",333.5413932800293kW,3kW,3kW,0kW,286kW,4kW,28kW,31kW,12kW,53kW,167kW,0kW,8kW,31kW,4kW,10105.635607540607kW,11288.640380859375kW,140kW,51kW,"",1kW,0kW,10kW,816kW,8kW,"",0kW,18kW,8kW,103kW,2kW,388kW,0kW,83kW,0kW
2016-02-25T20:40:00+11:00 Sydney,223kW,27kW,30kW,"","",165kW,143kW,15kW,11kW,0kW,0kW,31kW,1kW,1kW,"",4kW,0kW,"",5kW,2kW,1kW,27kW,140kW,0kW,62kW,27kW,0kW,58kW,4kW,0kW,0kW,6kW,0kW,23kW,1kW,19kW,19kW,1kW,103kW,17kW,27kW,60kW,142kW,47kW,5kW,55kW,0kW,0kW,2kW,71kW,8kW,36kW,1891.1809997558594kW,0kW,77kW,0kW,0kW,42kW,9kW,0kW,0kW,1kW,35kW,51kW,73kW,4kW,13kW,86kW,86kW,0.909135103225708kW,0kW,1kW,0kW,38kW,0kW,"",19kW,0kW,"",1kW,126kW,10kW,0kW,23kW,396kW,"",62kW,120kW,62kW,6kW,477kW,10kW,"",1kW,5kW,0kW,1kW,62kW,7kW,0kW,4kW,100kW,0kW,58kW,0kW,395kW,49kW,30kW,56kW,66kW,0kW,3kW,0kW,19kW,101kW,6kW,"",0kW,"","",361.2042064666748kW,3kW,3kW,0kW,286kW,4kW,23kW,31kW,12kW,55kW,167kW,0kW,8kW,31kW,4kW,10187.29434132576kW,11186.065246582031kW,140kW,51kW,"",1kW,0kW,10kW,817kW,8kW,"",0kW,18kW,8kW,103kW,2kW,399kW,0kW,89kW,0kW
2016-02-25T20:45:00+11:00 Sydney,223kW,27kW,28kW,"","",139kW,143kW,15kW,7kW,0kW,0kW,24kW,1kW,1kW,"",4kW,0kW,"",5kW,2kW,1kW,27kW,140kW,0kW,62kW,27kW,0kW,58kW,4kW,0kW,0kW,21kW,0kW,22kW,2kW,20kW,20kW,1kW,103kW,18kW,27kW,60kW,153kW,47kW,5kW,55kW,0kW,0kW,2kW,71kW,4kW,36kW,1891.1809997558594kW,0kW,77kW,0kW,0kW,42kW,9kW,0kW,0kW,1kW,35kW,54kW,74kW,4kW,14kW,87kW,90kW,0.909135103225708kW,0kW,1kW,0kW,38kW,0kW,"",20kW,0kW,"",1kW,118kW,14kW,0kW,22kW,396kW,"",65kW,116kW,56kW,6kW,487kW,10kW,"",1kW,5kW,0kW,1kW,60kW,7kW,0kW,4kW,100kW,0kW,58kW,0kW,394kW,49kW,30kW,63kW,71kW,0kW,3kW,0kW,20kW,101kW,6kW,"",0kW,"","",361.2042064666748kW,3kW,1kW,0kW,286kW,4kW,23kW,28kW,11kW,55kW,164kW,0kW,8kW,25kW,3kW,10087.29434132576kW,11371.437805175781kW,140kW,53kW,"",1kW,0kW,6kW,735kW,8kW,"",1kW,18kW,8kW,103kW,2kW,406kW,0kW,89kW,0kW
2016-02-25T20:50:00+11:00 Sydney,209kW,27kW,28kW,"","",139kW,147kW,15kW,7kW,0kW,0kW,24kW,1kW,1kW,"",3kW,0kW,"",5kW,2kW,1kW,27kW,140kW,0kW,55kW,26kW,0kW,58kW,8kW,0kW,0kW,21kW,0kW,22kW,2kW,20kW,20kW,1kW,103kW,18kW,31kW,60kW,153kW,44kW,1kW,55kW,0kW,0kW,2kW,81kW,4kW,35kW,1834.8849029541016kW,0kW,128kW,0kW,0kW,42kW,10kW,0kW,0kW,1kW,35kW,54kW,73kW,5kW,14kW,87kW,90kW,0.9101047515869141kW,0kW,1kW,0kW,40kW,0kW,"",20kW,0kW,"",1kW,118kW,14kW,0kW,22kW,396kW,"",65kW,116kW,56kW,6kW,508kW,18kW,"",1kW,5kW,0kW,1kW,60kW,7kW,0kW,4kW,101kW,0kW,58kW,0kW,394kW,49kW,33kW,63kW,71kW,0kW,4kW,0kW,20kW,101kW,6kW,"",0kW,"","",353.53930473327637kW,3kW,1kW,0kW,299kW,1kW,21kW,28kW,11kW,54kW,164kW,0kW,8kW,25kW,3kW,10066.334312438965kW,11330.608520507812kW,140kW,53kW,"",1kW,0kW,6kW,735kW,8kW,"",1kW,18kW,8kW,114kW,2kW,398kW,0kW,96kW,0kW
